5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6245,113, ,A2, 10 PINE TERRACE                           ,            ,10312,1,0,1,"10,400","1,848",1960, 1 , A2 ,"$605,000",4/23/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6245,202, ,A2, 11 PINE TERRACE                           ,            ,10312,1,0,1,"4,500","2,002",1960, 1 , A2 ,"$490,000",10/21/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,17, ,A1, 5119 AMBOY ROAD                           ,            ,10312,1,0,1,"14,795","1,848",1925, 1 , A1 ,"$750,000",1/13/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,294, ,A2, 952 ANNADALE ROAD                         ,            ,10312,1,0,1,"4,746","1,794",1965, 1 , A2 ,"$445,000",2/19/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,414, ,A2, 924 ANNADALE ROAD                         ,            ,10312,1,0,1,"4,879","2,088",1965, 1 , A2 ,"$100,000",10/22/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6249,633, ,A3, 15 TENAFLY PLACE                          ,            ,10312,1,0,1,"7,442","3,508",2014, 1 , A3 ,"$778,961",10/6/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6251,90, ,A1, 14 DOWNES AVENUE                          ,            ,10312,1,0,1,"8,000","3,250",1985, 1 , A1 ,$0,10/29/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6253,4, ,A1, 170 SOUTH RAILROAD ST                     ,            ,10312,1,0,1,"4,167","2,900",1990, 1 , A1 ,"$590,000",5/26/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6254,51, ,A2, 40 NORTH RAILROAD ST                      ,            ,10312,1,0,1,"4,000","2,184",1970, 1 , A2 ,$0,5/8/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6259,12, ,A3, 246 DETROIT AVENUE                        ,            ,10312,1,0,1,"8,000","3,519",2014, 1 , A3 ,"$768,778",12/19/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6259,14, ,A3, 244 DETROIT AVENUE                        ,            ,10312,1,0,1,"8,000","3,519",2014, 1 , A3 ,"$768,778",5/27/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6261,19, ,A0, 230 IONIA AVENUE                          ,            ,10312,1,0,1,"8,000","1,600",1960, 1 , A0 ,$0,7/22/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6261,24, ,A2, 226 IONIA AVENUE                          ,            ,10312,1,0,1,"10,000","1,792",1960, 1 , A2 ,$10,10/6/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6270,54, ,A1, 279 VINELAND AVENUE                       ,            ,10312,1,0,1,"4,000","1,928",1970, 1 , A1 ,$0,12/4/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6279,4, ,A2, 191 SOUTH RAILROAD STREE                  ,            ,10312,1,0,1,"4,453","2,230",1985, 1 , A2 ,$0,2/23/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6279,164, ,A1, 168 NORTH RAILROAD ST                     ,            ,10312,1,0,1,"4,000","2,138",1973, 1 , A1 ,"$470,000",5/1/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6297,66, ,A2, 297 DELMAR AVENUE                         ,            ,10312,1,0,1,"4,000","1,968",1970, 1 , A2 ,"$535,000",4/2/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6298,13, ,A2, 100 RAMONA AVENUE                         ,            ,10312,1,0,1,"4,000","1,890",1975, 1 , A2 ,"$570,000",2/26/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6298,52, ,A1, 459 LAMONT AVENUE                         ,            ,10312,1,0,1,"6,000","2,362",1976, 1 , A1 ,$0,4/17/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6299,18, ,A1, 400 RATHBUN AVENUE                        ,            ,10312,1,0,1,"6,000","2,047",1976, 1 , A1 ,"$590,000",4/27/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6299,18, ,A1, 400 RATHBUN AVENUE                        ,            ,10312,1,0,1,"6,000","2,047",1976, 1 , A1 ,$0,10/28/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6300,63, ,A1, 441 RATHBUN AVENUE                        ,            ,10312,1,0,1,"4,000","2,083",1970, 1 , A1 ,$0,1/20/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6305,79, ,A3, 30 CROWN PLACE                            ,            ,10312,1,0,1,"10,296","6,010",1984, 1 , A3 ,$0,4/10/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6305,145, ,A1, 406 CROWN AVENUE                          ,            ,10312,1,0,1,"10,000","3,120",1985, 1 , A1 ,$0,10/20/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6321,1, ,A2, 25 ALVINE AVENUE                          ,            ,10312,1,0,1,"5,400","1,020",1948, 1 , A2 ,$0,3/7/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6321,45, ,A1, 5245 AMBOY ROAD                           ,            ,10312,1,0,1,"4,100","1,460",1925, 1 , A1 ,$0,2/25/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6322,5, ,A3, 248 ALBEE AVENUE                          ,            ,10312,1,0,1,"4,000","2,822",2014, 1 , A3 ,"$753,505",11/11/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6322,26, ,A3, 50 ALVINE AVENUE                          ,            ,10312,1,0,1,"9,690","2,432",1986, 1 , A3 ,"$760,000",9/4/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6353,40, ,A1, 110 BAYVIEW TERRACE                       ,            ,10312,1,0,1,"3,200","2,500",1992, 1 , A1 ,"$870,000",5/26/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6354,31, ,A1, 677 BARCLAY AVENUE                        ,            ,10312,1,0,1,"4,000","2,200",2000, 1 , A1 ,"$675,000",2/4/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6360,5, ,A9, 629 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,000","3,800",1988, 1 , A9 ,"$752,500",3/20/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6360,15, ,A3, 611 BARCLAY AVENUE                        ,            ,10312,1,0,1,"8,005","4,784",1945, 1 , A3 ,"$950,000",9/3/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6360,35, ,A1, 6 RYAN PLACE                              ,            ,10312,1,0,1,"6,000","2,065",1984, 1 , A1 ,"$709,000",11/17/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6360,70, ,A1, 4823 HYLAN BOULEVARD                      ,            ,10312,1,0,1,"3,570","2,000",2000, 1 , A1 ,$0,5/20/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6365,6, ,A1, 541 BARCLAY AVENUE                        ,            ,10312,1,0,1,"3,960","3,831",1980, 1 , A1 ,"$539,133",10/17/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6366,38, ,A1, 344 SHIRLEY AVENUE                        ,            ,10312,1,0,1,"4,240","1,920",1970, 1 , A1 ,"$590,000",5/1/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6366,49, ,A1, 189 NOEL STREET                           ,            ,10312,1,0,1,"6,000","3,608",1975, 1 , A1 ,"$770,000",2/4/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6367,9, ,A1, 90 WEAVER STREET                          ,            ,10312,1,0,1,"1,920","3,385",1991, 1 , A1 ,"$572,500",2/11/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6368,21, ,A1, 64 JANSEN STREET                          ,            ,10312,1,0,1,"6,000","1,820",1975, 1 , A1 ,"$595,000",2/4/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6369,1, ,A2, 237 HOLDRIDGE AVENUE                      ,            ,10312,1,0,1,"10,200","4,833",1984, 1 , A2 ,$0,10/1/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6369,20, ,A1, 290 KOCH BOULEVARD                        ,            ,10312,1,0,1,"9,900","3,000",1986, 1 , A1 ,"$999,999",2/17/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,38, ,S1, 4840 AMBOY ROAD                           ,            ,10312,1,1,2,"15,000","2,000",1980, 1 , S1 ,$0,10/9/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,38, ,S1, 4840 AMBOY ROAD                           ,            ,10312,1,1,2,"15,000","2,000",1980, 1 , S1 ,"$650,000",10/9/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,145, ,A2, 1 WINSLOW PLACE                           ,            ,10312,1,0,1,"17,292",925,1900, 1 , A2 ,$0,10/9/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6373,145, ,A2, 1 WINSLOW PLACE                           ,            ,10312,1,0,1,"17,292",925,1900, 1 , A2 ,"$650,000",10/9/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6398,22, ,A1, 91 ALLEN PLACE                            ,            ,10312,1,0,1,"3,200","1,400",1965, 1 , A1 ,"$447,500",2/3/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6400,47, ,A2, 490 LIPSETT AVENUE                        ,            ,10312,1,0,1,"8,240",724,1940, 1 , A2 ,"$445,000",7/1/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6402,46, ,A2, 24 ALLEN PLACE                            ,            ,10312,1,0,1,"4,000","1,104",1950, 1 , A2 ,$0,6/19/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6424,32, ,A1, 268 BARCLAY AVENUE                        ,            ,10312,1,0,1,"6,000","2,436",1975, 1 , A1 ,"$595,000",12/19/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6499,40, ,A1, 470 JANSEN STREET                         ,            ,10312,1,0,1,"30,000","4,000",1985, 1 , A1 ,"$470,000",4/30/15
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6523,92, ,A3, 5254 AMBOY ROAD                           ,            ,10312,1,0,1,"54,278","3,394",1984, 1 , A3 ,"$3,933,000",12/27/14
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6523,103, ,A1, 5228 AMBOY ROAD                           ,            ,10312,1,0,1,"12,750","1,692",1925, 1 , A1 ,$0,12/27/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,5408,20, ,B9, 162 BATHGATE STREET                       ,            ,10312,2,0,2,"3,058","2,238",1995, 1 , B9 ,"$477,900",6/29/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6215,39, ,B2, 130 FABIAN STREET                         ,            ,10312,2,0,2,"10,000","3,515",2014, 1 , B2 ,"$895,041",2/13/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6216,5, ,B9, 41 FABIAN STREET                          ,            ,10312,2,0,2,"4,000","2,968",2000, 1 , B9 ,"$685,000",4/28/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6221,140, ,B9, 14 RALPH AVENUE                           ,            ,10312,2,0,2,"2,400","2,230",2004, 1 , B9 ,$0,6/20/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,31, ,B9, 52 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , B9 ,"$539,672",1/16/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,31, ,B9, 52 JEANNETTE AVENUE                       ,            ,10312,2,0,2,"2,825","2,250",2004, 1 , B9 ,"$670,213",10/16/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6226,41, ,B2, 780 ANNADALE ROAD                         ,            ,10312,2,0,2,"5,130","2,304",1992, 1 , B2 ,$10,2/25/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6226,43, ,B2, 782 ANNADALE ROAD                         ,            ,10312,2,0,2,"4,860","2,304",1992, 1 , B2 ,$10,2/25/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6232,44, ,B2, 620 ARDEN AVENUE                          ,            ,10312,2,0,2,"6,000","2,376",1965, 1 , B2 ,"$560,000",12/9/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6237,17, ,B2, 228 VINELAND AVENUE                       ,            ,10312,2,0,2,"5,000","2,928",2014, 1 , B2 ,"$906,242",7/15/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6238,74, ,B2, 223 VINELAND AVENUE                       ,            ,10312,2,0,2,"5,000","3,334",2012, 1 , B2 ,"$895,041",2/17/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6238,76, ,B2, 227 VINELAND AVENUE                       ,            ,10312,2,0,2,"5,000","3,334",2012, 1 , B2 ,"$890,969",3/18/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6242,70, ,B2, 29 SUMMIT PLACE                           ,            ,10312,2,0,2,"4,125","3,400",2014, 1 , B2 ,"$732,121",10/2/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6246,63, ,B2, 5041 AMBOY ROAD                           ,            ,10312,2,0,2,"9,306","2,700",1992, 1 , B2 ,"$765,000",12/30/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6249,508, ,B2, 15 EAST TENAFLY AVENUE                    ,            ,10312,2,0,2,"5,560","3,100",1975, 1 , B2 ,$0,3/26/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6252,54, ,B2, 21 DOWNES AVENUE                          ,            ,10312,2,0,2,"3,000","1,480",1986, 1 , B2 ,$0,6/2/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6252,62, ,B2, 41 DOWNES AVENUE                          ,            ,10312,2,0,2,"4,000","2,786",1986, 1 , B2 ,"$585,000",5/21/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6253,7, ,B2, 29 BUFFINGTON AVENUE                      ,            ,10312,2,0,2,"4,000","2,926",1984, 1 , B2 ,"$550,000",9/29/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6254,103, ,B9, 83 SOUTH RAILROAD ST                      ,            ,10312,2,0,2,"6,080","2,802",1993, 1 , B9 ,"$407,660",1/30/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6259,16, ,B2, 240 DETROIT AVENUE                        ,            ,10312,2,0,2,"8,000","2,318",1980, 1 , B2 ,"$33,613",4/29/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6260,21, ,B2, 222 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"4,000","2,953",2014, 1 , B2 ,"$763,586",2/26/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6260,22, ,B2, 222 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"4,000","2,953",2014, 1 , B2 ,"$760,000",4/21/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6260,23, ,B2, 218 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"4,000","2,953",2014, 1 , B2 ,"$763,586",2/17/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6261,69, ,B2, 257 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,"5,000","2,310",1970, 1 , B2 ,"$675,000",7/9/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6266,47, ,B2, 267 RENSSELAER AVENUE                     ,            ,10312,2,0,2,"4,000","3,175",2000, 1 , B2 ,$0,9/10/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6267,17, ,B2, 212 SINCLAIR AVENUE                       ,            ,10312,2,0,2,"4,000","2,600",1999, 1 , B2 ,$0,10/6/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6270,48, ,B2, 271 VINELAND AVENUE                       ,            ,10312,2,0,2,"8,000","2,704",1970, 1 , B2 ,$0,3/30/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6270,58, ,B2, 287 VINELAND AVENUE                       ,            ,10312,2,0,2,"4,000","3,144",2005, 1 , B2 ,"$787,000",1/8/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6283,59, ,B2, 790 DRUMGOOLE ROAD EAST                   ,            ,10312,2,0,2,"4,418","2,328",1986, 1 , B2 ,$0,5/2/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6302,1, ,B2, 460 SINCLAIR AVENUE                       ,            ,10312,2,0,2,"4,800","2,680",1984, 1 , B2 ,"$695,000",2/10/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6352,25, ,B2, 133 PEARE PLACE                           ,            ,10312,2,0,2,"10,000","3,604",1984, 1 , B2 ,"$847,500",3/5/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6353,5, ,B2, 104 PEARE PLACE                           ,            ,10312,2,0,2,"5,000","3,550",1995, 1 , B2 ,$0,4/8/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6357,5, ,B2, 427 HOLDRIDGE AVENUE                      ,            ,10312,2,0,2,"4,000","2,000",1990, 1 , B2 ,"$635,000",6/22/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6357,11, ,B9, 411 HOLDRIDGE AVENUE                      ,            ,10312,2,0,2,"7,000","4,488",1986, 1 , B9 ,"$825,000",4/6/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,7, ,B9, 57 RYAN PLACE                             ,            ,10312,2,0,2,"6,000","3,126",1984, 1 , B9 ,$0,12/4/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,70, ,B2, 4801 HYLAN BOULEVARD                      ,            ,10312,2,0,2,"4,040","2,000",1980, 1 , B2 ,$0,9/19/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6424,51, ,B2, 183 EDWIN STREET                          ,            ,10312,2,0,2,"5,000","2,354",1975, 1 , B2 ,"$615,000",10/3/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6441,135, ,B2, 92 NEWTON STREET                          ,            ,10312,2,0,2,"11,473","4,674",1998, 1 , B2 ,"$840,000",11/19/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6456,30, ,B2, 460 PHILIP AVENUE                         ,            ,10312,2,0,2,"8,400","4,000",1989, 1 , B2 ,$0,9/19/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6469,39, ,B2, 16 COTTONTAIL COURT                       ,            ,10312,2,0,2,"10,520","5,000",2000, 1 , B2 ,"$1,200,000",6/23/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6517,77, ,B2, 165 ARBUTUS AVENUE                        ,            ,10312,2,0,2,"12,616","5,540",2005, 1 , B2 ,$0,3/10/15
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6517,250, ,B2, 485 JANSEN STREET                         ,            ,10312,2,0,2,"15,648","4,256",1985, 1 , B2 ,$0,11/11/14
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6523,85, ,B2, 5264 AMBOY ROAD                           ,            ,10312,2,0,2,"9,100","4,330",1925, 1 , B2 ,$0,4/22/15
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5425,49, ,V0, N/A SANDGAP STREET                        ,            ,10312,0,0,0,"2,500",0,0, 1 , V0 ,$0,12/4/14
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,4,6225,50, ,V1, BARB STREET                               ,            ,10312,0,0,0,"40,838",0,0, 1 , V0 ,$0,9/16/14
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6261,54, ,V0, EDGEGROVE AVENUE                          ,            ,10312,0,0,0,"10,000",0,0, 1 , V0 ,$0,7/22/15
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6402,7, ,V0, HYLAN BOULEVARD                           ,            ,10312,0,0,0,"2,583",0,0, 1 , V0 ,"$220,000",9/9/14
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6402,8, ,V0, N/A HYLAN BOULEVARD                       ,            ,10312,0,0,0,"2,400",0,0, 1 , V0 ,$0,9/9/14
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6402,22, ,V0, LIPSETT AVENUE                            ,            ,10312,0,0,0,"4,000",0,0, 1 , V0 ,$0,6/19/15
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6441,145, ,V0, NEWTON STREET                             ,            ,10312,0,0,0,"4,000",0,0, 1 , V0 ,"$330,000",11/20/14
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6455,18, ,V0, POILLON AVENUE                            ,            ,10312,0,0,0,"3,560",0,0, 1 , V0 ,"$265,000",4/30/15
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6475,280, ,V0, NICOLOSI LOOP                             ,            ,10312,0,0,0,"10,620",0,0, 1 , V0 ,"$670,000",6/10/15
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6523,94, ,V0, N/A AMBOY ROAD                            ,            ,10312,0,0,0,"27,475",0,0, 1 , V0 ,$0,12/27/14
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6523,101, ,V0, N/A AMBOY ROAD                            ,            ,10312,0,0,0,"18,240",0,0, 1 , V0 ,$0,12/27/14
5,ANNADALE                 ,06  TAX CLASS 1 - OTHER                     ,1,6305,75, ,Z0, CROWN PLACE                               ,            ,10312,0,0,0,"10,000",0,0, 1 , Z0 ,$0,4/10/15
5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4,6226,56, ,O7, 800 ANNADALE ROAD                         ,            ,10312,0,3,3,"3,660","2,399",1931, 4 , O7 ,"$845,000",4/6/15
5,ANNADALE                 ,21  OFFICE BUILDINGS                        ,4,6243,15, ,O7, 905 ANNADALE ROAD                         ,            ,10312,0,1,1,"5,903","3,000",1960, 4 , O7 ,"$640,000",3/27/15
5,ANNADALE                 ,41  TAX CLASS 4 - OTHER                     ,4,6523,91, ,Z7, AMBOY ROAD                                ,            ,10312,0,0,0,"11,066",0,0, 4 , Z7 ,"$414,000",12/27/14
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,103, ,A5, 25 BILLINGS STREET                        ,            ,10312,1,0,1,"2,500","2,065",2014, 1 , A5 ,"$528,471",2/25/15
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,104, ,A5, 29 BILLINGS STREET                        ,            ,10312,1,0,1,"2,500","2,065",2014, 1 , A5 ,"$528,471",2/25/15
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,108, ,A5, 35 BILLINGS STREET                        ,            ,10312,1,0,1,"2,500","2,065",2014, 1 , A5 ,"$528,471",5/15/15
